date,gov_id,gov_name,region,mean_ndvi,std_ndvi,mean_ndmi,healthy_pct,cloud_pct,confidence,scene_id
2018-10-26,manouba,Manouba,north,0.3049,0.1992,-0.0603,23.46,0.0,1.000,S2A_32SNF_20181026_1_L2A
2018-11-05,manouba,Manouba,north,0.3673,0.2162,0.0041,39.75,0.2,0.998,S2A_32SNF_20181105_0_L2A
2018-12-27,manouba,Manouba,north,0.5687,0.2377,0.1775,73.39,0.5,0.995,S2B_32SNF_20181227_0_L2A
2019-01-16,manouba,Manouba,north,0.5887,0.2194,0.1958,79.81,0.9,0.991,S2B_32SNF_20190116_0_L2A
2019-02-10,manouba,Manouba,north,0.6344,0.2482,0.2611,83.05,0.1,0.999,S2A_32SNF_20190210_0_L2A
2019-03-25,manouba,Manouba,north,0.5871,0.2617,0.2214,76.85,0.0,1.000,S2A_32SNF_20190325_1_L2A
2019-04-16,manouba,Manouba,north,0.5286,0.2417,0.1649,72.06,0.0,1.000,S2B_32SNF_20190416_1_L2A
2019-05-09,manouba,Manouba,north,0.2837,0.1269,-0.0472,19.42,12.6,0.874,S2B_32SNF_20190509_0_L2A
2019-06-05,manouba,Manouba,north,0.2078,0.1124,-0.1323,6.41,0.0,1.000,S2B_32SNF_20190605_1_L2A
2019-07-25,manouba,Manouba,north,0.1734,0.1126,-0.1335,5.90,0.0,1.000,S2B_32SNF_20190725_1_L2A
2019-08-17,manouba,Manouba,north,0.1808,0.1257,-0.1328,6.25,0.0,1.000,S2B_32SNF_20190817_1_L2A
2019-09-28,manouba,Manouba,north,0.2598,0.1712,-0.1128,13.32,0.0,1.000,S2A_32SNF_20190928_1_L2A
2019-10-01,manouba,Manouba,north,0.2574,0.1606,-0.1133,12.50,0.0,1.000,S2A_32SNF_20191001_1_L2A
2019-11-02,manouba,Manouba,north,0.3127,0.1818,-0.0723,25.31,0.0,1.000,S2B_32SNF_20191102_1_L2A
2019-12-25,manouba,Manouba,north,0.4543,0.2325,0.0538,50.15,0.0,1.000,S2B_32SNF_20191225_1_L2A
2020-01-19,manouba,Manouba,north,0.5473,0.2321,0.1391,69.87,0.0,1.000,S2A_32SNF_20200119_1_L2A
2020-02-25,manouba,Manouba,north,0.4828,0.2294,0.0885,60.73,0.0,1.000,S2A_32SNF_20200225_1_L2A
2020-03-01,manouba,Manouba,north,0.4508,0.2021,0.0635,56.12,1.8,0.982,S2B_32SNF_20200301_0_L2A
2020-04-08,manouba,Manouba,north,0.5116,0.2108,0.1437,70.72,9.6,0.904,S2A_32SNF_20200408_0_L2A
2020-05-23,manouba,Manouba,north,0.2602,0.1268,-0.0769,11.87,0.0,1.000,S2B_32SNF_20200523_1_L2A
2020-06-29,manouba,Manouba,north,0.1852,0.1170,-0.1152,6.64,0.0,1.000,S2B_32SNF_20200629_1_L2A
2020-07-29,manouba,Manouba,north,0.1795,0.1072,-0.1216,5.89,0.0,1.000,S2B_32SNF_20200729_1_L2A
2020-08-28,manouba,Manouba,north,0.1747,0.1082,-0.1284,5.62,0.0,1.000,S2B_32SNF_20200828_1_L2A
2020-09-17,manouba,Manouba,north,0.1896,0.1102,-0.1459,5.42,0.5,0.995,S2B_32SNF_20200917_1_L2A
2020-10-02,manouba,Manouba,north,0.2565,0.1518,-0.1151,11.31,0.0,1.000,S2A_32SNF_20201002_1_L2A
2020-11-26,manouba,Manouba,north,0.3004,0.1760,-0.0378,24.88,0.0,1.000,S2B_32SNF_20201126_1_L2A
2020-12-24,manouba,Manouba,north,0.4785,0.2099,0.0840,61.68,0.0,1.000,S2A_32SNF_20201224_3_L2A
2021-01-20,manouba,Manouba,north,0.5641,0.2304,0.1626,74.68,0.0,1.000,S2A_32SNF_20210120_1_L2A
2021-02-17,manouba,Manouba,north,0.6427,0.2437,0.2491,82.51,0.0,1.000,S2B_32SNF_20210217_0_L2A
2021-03-26,manouba,Manouba,north,0.5883,0.2498,0.2309,77.72,0.0,1.000,S2B_32SNF_20210326_1_L2A
2018-01-24,tunis,Tunis,north,,,,,51.9,,S2B_32SNF_20180124_0_L2A
2020-04-05,tunis,Tunis,north,,,,,41.2,,S2A_32SPF_20200405_0_L2A
2020-08-28,ariana,Ariana,north,,,,,0.0,,S2B_32SNG_20200828_1_L2A
2018-01-24,ben-arous,Ben Arous,north,,,,,41.2,,S2B_32SNF_20180124_0_L2A
2021-04-03,manouba,Manouba,north,0.5532,0.2175,0.1959,78.29,0.1,0.999,S2A_32SNF_20210403_1_L2A
2021-05-08,manouba,Manouba,north,0.3857,0.1708,-0.0157,35.41,0.0,1.000,S2B_32SNF_20210508_1_L2A
2021-06-14,manouba,Manouba,north,0.2129,0.1134,-0.0923,7.81,0.0,1.000,S2B_32SNF_20210614_1_L2A
2021-07-24,manouba,Manouba,north,0.1871,0.1042,-0.0978,7.21,0.0,1.000,S2B_32SNF_20210724_1_L2A
2021-08-06,manouba,Manouba,north,0.1830,0.1253,-0.1305,6.07,0.0,1.000,S2B_32SNF_20210806_1_L2A
2021-09-25,manouba,Manouba,north,0.1494,0.0575,-0.1009,2.72,0.1,0.999,S2B_32SNF_20210925_1_L2A
2021-10-17,manouba,Manouba,north,0.1917,0.1269,-0.1575,4.62,1.7,0.983,S2A_32SNF_20211017_0_L2A
2021-11-24,manouba,Manouba,north,0.3581,0.2093,-0.0383,32.09,0.5,0.995,S2B_32SNF_20211124_0_L2A
2021-12-14,manouba,Manouba,north,0.4533,0.2331,0.0847,55.81,0.0,1.000,S2B_32SNF_20211214_1_L2A
2017-03-02,nabeul,Nabeul,cap-bon,0.5367,0.2188,0.1206,68.52,1.4,0.986,S2A_32SPF_20170302_0_L2A
2017-04-01,nabeul,Nabeul,cap-bon,0.3802,0.1842,0.0146,40.38,0.0,0.217,S2A_32SPF_20170401_1_L2A
2017-05-21,nabeul,Nabeul,cap-bon,0.3282,0.1614,-0.0358,25.06,2.2,0.978,S2A_32SPF_20170521_0_L2A
2017-06-20,nabeul,Nabeul,cap-bon,0.3049,0.1889,-0.0814,18.45,0.7,0.993,S2A_MSIL2A_20170620T100031_R122_T32SPF_20210210T002336
2017-07-05,nabeul,Nabeul,cap-bon,0.3049,0.1777,-0.0706,20.16,1.5,0.985,S2B_32SPF_20170705_0_L2A
2017-08-04,nabeul,Nabeul,cap-bon,0.2726,0.1575,-0.0943,16.02,1.0,0.990,S2B_32SPF_20170804_0_L2A
2017-09-13,nabeul,Nabeul,cap-bon,0.2978,0.1903,-0.1002,17.00,1.0,0.990,S2B_MSIL2A_20170913T100019_R122_T32SPF_20210529T070118
2017-10-13,nabeul,Nabeul,cap-bon,0.3100,0.1790,-0.0695,20.67,28.2,0.637,S2B_32SPF_20171013_0_L2A
2017-11-22,nabeul,Nabeul,cap-bon,0.5060,0.2378,0.0780,56.97,1.8,0.982,S2B_32SPF_20171122_0_L2A
2017-12-17,nabeul,Nabeul,cap-bon,0.5341,0.2231,0.1196,65.71,1.4,0.986,S2A_MSIL2A_20171217T100411_R122_T32SPF_20201014T143807
2018-01-31,nabeul,Nabeul,cap-bon,0.5698,0.2221,0.1527,71.85,0.7,0.993,S2B_MSIL2A_20180131T100229_R122_T32SPF_20201014T103019
2018-02-20,nabeul,Nabeul,cap-bon,,,,,45.9,,S2B_MSIL2A_20180220T100029_R122_T32SPF_20201013T233538
2018-03-12,nabeul,Nabeul,cap-bon,0.5532,0.2263,0.1372,68.81,13.1,0.869,S2B_32SPF_20180312_0_L2A
2018-04-06,nabeul,Nabeul,cap-bon,0.5329,0.2209,0.1225,67.09,1.2,0.988,S2A_32SPF_20180406_0_L2A
2018-05-31,nabeul,Nabeul,cap-bon,0.3035,0.1599,-0.0911,17.96,3.1,0.969,S2B_32SPF_20180531_0_L2A
2018-06-05,nabeul,Nabeul,cap-bon,0.3078,0.1787,-0.0934,18.19,0.1,0.999,S2A_32SPF_20180605_1_L2A
2018-07-30,nabeul,Nabeul,cap-bon,0.2774,0.1722,-0.1014,15.94,0.8,0.992,S2B_32SPF_20180730_0_L2A
2018-08-14,nabeul,Nabeul,cap-bon,0.2998,0.1930,-0.1111,18.03,0.0,1.000,S2A_32SPF_20180814_1_L2A
2018-09-03,nabeul,Nabeul,cap-bon,0.3662,0.2021,-0.0176,36.47,24.7,0.723,S2A_32SPF_20180903_0_L2A
2018-10-08,nabeul,Nabeul,cap-bon,0.4365,0.1980,0.0234,48.59,8.0,0.920,S2B_32SPF_20181008_0_L2A
2018-11-07,nabeul,Nabeul,cap-bon,0.4487,0.2083,0.0616,55.68,22.0,0.780,S2B_32SPF_20181107_0_L2A
2018-12-27,nabeul,Nabeul,cap-bon,0.5470,0.2253,0.1240,66.42,0.7,0.993,S2B_32SPF_20181227_0_L2A
2019-01-16,nabeul,Nabeul,cap-bon,0.5388,0.2102,0.1505,72.94,6.8,0.932,S2B_32SPF_20190116_0_L2A
2019-02-10,nabeul,Nabeul,cap-bon,0.5651,0.2303,0.1738,75.72,0.6,0.994,S2A_32SPF_20190210_0_L2A
2019-03-17,nabeul,Nabeul,cap-bon,0.5411,0.2216,0.1433,71.69,0.3,0.997,S2B_32SPF_20190317_0_L2A
2019-04-16,nabeul,Nabeul,cap-bon,0.5159,0.2122,0.1280,71.18,1.8,0.982,S2B_32SPF_20190416_1_L2A
2019-05-11,nabeul,Nabeul,cap-bon,0.4061,0.1819,0.0209,47.25,3.7,0.963,S2A_32SPF_20190511_0_L2A
2019-06-05,nabeul,Nabeul,cap-bon,0.3636,0.1844,-0.0305,31.75,0.1,0.999,S2B_32SPF_20190605_1_L2A
2019-07-25,nabeul,Nabeul,cap-bon,0.3102,0.1799,-0.0881,20.36,0.0,1.000,S2B_32SPF_20190725_1_L2A
2019-08-04,nabeul,Nabeul,cap-bon,0.2909,0.1584,-0.0735,20.40,0.0,1.000,S2B_32SPF_20190804_1_L2A
2019-09-13,nabeul,Nabeul,cap-bon,0.3601,0.2025,-0.0626,27.57,0.6,0.994,S2B_32SPF_20190913_0_L2A
2019-10-18,nabeul,Nabeul,cap-bon,0.4094,0.2135,-0.0352,33.43,0.7,0.993,S2A_32SPF_20191018_0_L2A
2019-11-27,nabeul,Nabeul,cap-bon,0.5066,0.2412,0.0689,57.12,0.1,0.999,S2A_32SPF_20191127_1_L2A
2019-12-07,nabeul,Nabeul,cap-bon,0.5227,0.2345,0.1151,64.78,0.1,0.999,S2A_32SPF_20191207_1_L2A
2020-01-06,nabeul,Nabeul,cap-bon,0.5393,0.2169,0.1356,71.08,33.9,0.621,S2A_32SPF_20200106_0_L2A
2020-02-25,nabeul,Nabeul,cap-bon,0.5297,0.2222,0.1102,66.34,0.0,1.000,S2A_32SPF_20200225_1_L2A
2020-03-01,nabeul,Nabeul,cap-bon,0.5137,0.2142,0.1034,65.31,0.1,0.999,S2B_32SPF_20200301_1_L2A
2020-04-05,nabeul,Nabeul,cap-bon,0.5398,0.2176,0.1422,72.64,5.1,0.949,S2A_32SPF_20200405_0_L2A
2020-05-05,nabeul,Nabeul,cap-bon,0.4735,0.1931,0.0591,59.20,3.9,0.961,S2A_32SPF_20200505_0_L2A
2020-06-24,nabeul,Nabeul,cap-bon,0.3185,0.1757,-0.0635,22.50,0.1,0.999,S2A_32SPF_20200624_1_L2A
2020-07-29,nabeul,Nabeul,cap-bon,0.2975,0.1749,-0.0893,18.49,0.0,1.000,S2B_32SPF_20200729_1_L2A
2020-08-28,nabeul,Nabeul,cap-bon,0.2983,0.1782,-0.0894,18.30,0.0,1.000,S2B_32SPF_20200828_1_L2A
2020-09-17,nabeul,Nabeul,cap-bon,0.3486,0.1956,-0.0764,23.56,2.3,0.977,S2B_32SPF_20200917_1_L2A
2020-10-02,nabeul,Nabeul,cap-bon,0.4054,0.2095,-0.0452,31.76,0.1,0.999,S2A_32SPF_20201002_1_L2A
2020-11-01,nabeul,Nabeul,cap-bon,0.3768,0.2137,-0.0550,27.57,1.4,0.986,S2A_32SPF_20201101_0_L2A
2020-12-16,nabeul,Nabeul,cap-bon,0.4668,0.2333,0.0405,48.86,1.1,0.989,S2B_32SPF_20201216_1_L2A
2021-01-20,nabeul,Nabeul,cap-bon,0.5165,0.2272,0.0775,57.64,0.0,1.000,S2A_32SPF_20210120_1_L2A
2021-02-09,nabeul,Nabeul,cap-bon,0.5343,0.2267,0.0926,62.36,4.1,0.959,S2A_32SPF_20210209_0_L2A
2021-03-26,nabeul,Nabeul,cap-bon,0.5266,0.2240,0.1217,67.87,0.1,0.999,S2B_32SPF_20210326_1_L2A
2021-04-25,nabeul,Nabeul,cap-bon,0.4828,0.1985,0.0822,62.33,0.3,0.997,S2B_32SPF_20210425_1_L2A
2021-05-10,nabeul,Nabeul,cap-bon,0.4173,0.1810,0.0109,43.56,0.4,0.996,S2A_32SPF_20210510_1_L2A
2021-06-14,nabeul,Nabeul,cap-bon,0.3203,0.1729,-0.0619,21.87,0.0,1.000,S2B_32SPF_20210614_1_L2A
2021-07-24,nabeul,Nabeul,cap-bon,0.2952,0.1692,-0.0701,19.46,0.0,1.000,S2B_32SPF_20210724_1_L2A
2021-08-23,nabeul,Nabeul,cap-bon,0.2751,0.1685,-0.0988,16.03,0.0,1.000,S2B_32SPF_20210823_1_L2A
2021-09-07,nabeul,Nabeul,cap-bon,0.2869,0.1878,-0.0979,17.14,10.6,0.894,S2A_32SPF_20210907_0_L2A
2021-10-12,nabeul,Nabeul,cap-bon,0.3071,0.1860,-0.0980,18.97,10.4,0.896,S2B_32SPF_20211012_0_L2A
2021-11-11,nabeul,Nabeul,cap-bon,0.4753,0.2340,0.0576,52.58,0.0,0.946,S2B_32SPF_20211111_2_L2A
2021-12-01,nabeul,Nabeul,cap-bon,,,,,42.9,,S2B_32SPF_20211201_0_L2A
2017-03-02,zaghouan,Zaghouan,north,0.5763,0.2085,0.1638,76.08,0.4,0.996,S2A_32SNF_20170302_0_L2A
2017-04-14,zaghouan,Zaghouan,north,0.5205,0.1874,0.1117,70.50,0.3,0.997,S2A_32SNF_20170414_0_L2A
2017-05-04,zaghouan,Zaghouan,north,0.3688,0.1433,-0.0090,38.91,0.4,0.996,S2A_32SNF_20170504_0_L2A
2017-06-20,zaghouan,Zaghouan,north,0.2305,0.1307,-0.1052,7.51,0.4,0.996,S2A_MSIL2A_20170620T100031_R122_T32SPF_20210210T002336
2017-07-18,zaghouan,Zaghouan,north,0.2268,0.1374,-0.1017,9.05,0.1,0.999,S2B_32SNF_20170718_0_L2A
2017-08-27,zaghouan,Zaghouan,north,0.2094,0.1160,-0.1225,8.45,0.2,0.998,S2B_32SNF_20170827_0_L2A
2017-09-01,zaghouan,Zaghouan,north,0.1664,0.0680,-0.1120,3.63,0.2,0.998,S2A_32SPF_20170901_0_L2A
2017-10-16,zaghouan,Zaghouan,north,0.2553,0.1557,-0.1344,12.18,0.3,0.997,S2B_32SNF_20171016_0_L2A
2017-11-22,zaghouan,Zaghouan,north,0.3473,0.1843,-0.0650,27.19,0.5,0.995,S2B_32SNF_20171122_0_L2A
2017-12-15,zaghouan,Zaghouan,north,0.3620,0.1800,-0.0540,29.87,0.5,0.995,S2B_32SNF_20171215_0_L2A
2018-01-24,zaghouan,Zaghouan,north,0.3830,0.1756,-0.0216,36.33,5.3,0.947,S2B_32SNF_20180124_0_L2A
2018-02-28,zaghouan,Zaghouan,north,0.4179,0.1841,-0.0003,41.26,15.1,0.849,S2A_MSIL2A_20180228T101021_R022_T32SPF_20201014T015113
2018-03-30,zaghouan,Zaghouan,north,0.4083,0.1680,0.0022,41.84,2.8,0.972,S2A_32SPF_20180330_0_L2A
2018-04-24,zaghouan,Zaghouan,north,0.3433,0.1472,-0.0718,19.67,0.3,0.997,S2B_32SNF_20180424_0_L2A
2018-05-24,zaghouan,Zaghouan,north,0.2583,0.1471,-0.1447,8.43,0.3,0.997,S2B_32SNF_20180524_0_L2A
2018-06-05,zaghouan,Zaghouan,north,0.2016,0.1203,-0.1534,4.52,0.0,1.000,S2A_32SPF_20180605_1_L2A
2018-07-18,zaghouan,Zaghouan,north,0.1873,0.1024,-0.1435,3.72,0.0,1.000,S2A_32SNF_20180718_1_L2A
2018-08-14,zaghouan,Zaghouan,north,0.1970,0.1273,-0.1675,4.58,0.0,1.000,S2A_32SPF_20180814_1_L2A
2018-09-01,zaghouan,Zaghouan,north,0.2563,0.1462,-0.1344,8.09,0.0,1.000,S2B_32SPF_20180901_1_L2A
2018-10-26,zaghouan,Zaghouan,north,0.3828,0.1894,-0.0193,38.26,0.0,1.000,S2A_32SNF_20181026_1_L2A
2018-11-05,zaghouan,Zaghouan,north,0.4039,0.1953,-0.0083,43.64,0.2,0.998,S2A_32SNF_20181105_0_L2A
2018-12-27,zaghouan,Zaghouan,north,0.4805,0.1898,0.0509,56.51,0.4,0.996,S2B_32SNF_20181227_0_L2A
2019-01-16,zaghouan,Zaghouan,north,0.4471,0.1708,0.0347,51.52,8.6,0.914,S2B_32SPF_20190116_0_L2A
2019-02-10,zaghouan,Zaghouan,north,0.4908,0.2047,0.0987,63.57,2.2,0.978,S2A_32SPF_20190210_0_L2A
2019-03-30,zaghouan,Zaghouan,north,0.5048,0.2079,0.1142,66.02,0.0,1.000,S2B_32SPF_20190330_1_L2A
2019-04-16,zaghouan,Zaghouan,north,0.4852,0.1931,0.1011,65.32,0.0,1.000,S2B_32SPF_20190416_1_L2A
2019-05-11,zaghouan,Zaghouan,north,0.3467,0.1450,-0.0175,32.88,2.3,0.977,S2A_32SPF_20190511_0_L2A
2019-06-05,zaghouan,Zaghouan,north,0.2805,0.1391,-0.0870,15.71,0.0,1.000,S2B_32SNF_20190605_1_L2A
2019-07-25,zaghouan,Zaghouan,north,0.2169,0.1315,-0.1392,8.56,0.0,1.000,S2B_32SNF_20190725_1_L2A
2019-08-17,zaghouan,Zaghouan,north,0.2272,0.1516,-0.1254,9.88,0.0,1.000,S2B_32SNF_20190817_1_L2A
2019-09-28,zaghouan,Zaghouan,north,0.3099,0.1752,-0.1010,16.71,0.0,1.000,S2A_32SNF_20190928_1_L2A
2019-10-01,zaghouan,Zaghouan,north,0.3195,0.1721,-0.0889,18.16,0.0,1.000,S2A_32SNF_20191001_1_L2A
2019-11-20,zaghouan,Zaghouan,north,0.4060,0.1913,-0.0106,39.54,0.0,1.000,S2A_32SPF_20191120_1_L2A
2019-12-25,zaghouan,Zaghouan,north,0.4498,0.2043,0.0169,47.59,0.0,1.000,S2B_32SNF_20191225_1_L2A
2020-01-19,zaghouan,Zaghouan,north,0.4941,0.1884,0.0700,60.70,0.0,1.000,S2A_32SNF_20200119_1_L2A
2020-02-25,zaghouan,Zaghouan,north,0.4250,0.1777,0.0167,45.12,0.0,1.000,S2A_32SPF_20200225_1_L2A
2020-03-01,zaghouan,Zaghouan,north,0.4056,0.1676,0.0008,40.81,0.0,1.000,S2B_32SPF_20200301_1_L2A
2020-04-05,zaghouan,Zaghouan,north,0.4588,0.1851,0.0560,55.05,6.3,0.937,S2A_32SPF_20200405_0_L2A
2020-05-23,zaghouan,Zaghouan,north,0.3085,0.1435,-0.0608,17.83,0.0,1.000,S2B_32SNF_20200523_1_L2A
2020-06-29,zaghouan,Zaghouan,north,0.2181,0.1321,-0.1124,8.21,0.0,1.000,S2B_32SNF_20200629_1_L2A
2020-07-29,zaghouan,Zaghouan,north,0.2085,0.1263,-0.1188,7.69,0.0,1.000,S2B_32SNF_20200729_1_L2A
2020-08-28,zaghouan,Zaghouan,north,0.2088,0.1290,-0.1345,8.03,0.0,1.000,S2B_32SNF_20200828_1_L2A
2020-09-30,zaghouan,Zaghouan,north,0.2319,0.1198,-0.1495,7.84,0.0,1.000,S2B_32SPF_20200930_1_L2A
2020-10-02,zaghouan,Zaghouan,north,0.2573,0.1528,-0.1320,10.71,0.0,1.000,S2A_32SNF_20201002_1_L2A
2020-11-09,zaghouan,Zaghouan,north,0.2317,0.1229,-0.1300,10.60,0.0,1.000,S2B_32SPF_20201109_1_L2A
2020-12-24,zaghouan,Zaghouan,north,0.4524,0.1895,0.0259,51.03,0.0,1.000,S2A_32SNF_20201224_3_L2A
2021-01-20,zaghouan,Zaghouan,north,0.4825,0.1960,0.0542,56.07,0.0,1.000,S2A_32SNF_20210120_1_L2A
2021-02-17,zaghouan,Zaghouan,north,0.5442,0.2083,0.1076,66.59,0.0,1.000,S2B_32SPF_20210217_1_L2A
2021-03-26,zaghouan,Zaghouan,north,0.5356,0.2054,0.1344,71.54,0.1,0.999,S2B_32SNF_20210326_1_L2A
2021-04-25,zaghouan,Zaghouan,north,0.4741,0.1741,0.0758,62.81,1.3,0.987,S2B_32SPF_20210425_1_L2A
2021-05-08,zaghouan,Zaghouan,north,0.4285,0.1652,0.0004,42.98,0.0,1.000,S2B_32SNF_20210508_1_L2A
2021-06-14,zaghouan,Zaghouan,north,0.2513,0.1290,-0.0912,11.18,0.0,1.000,S2B_32SNF_20210614_1_L2A
2021-07-24,zaghouan,Zaghouan,north,0.2289,0.1272,-0.0916,10.12,0.0,1.000,S2B_32SNF_20210724_1_L2A
2021-08-06,zaghouan,Zaghouan,north,0.2222,0.1410,-0.1252,8.28,0.0,1.000,S2B_32SNF_20210806_1_L2A
2021-09-25,zaghouan,Zaghouan,north,0.1791,0.0738,-0.1011,5.92,0.1,0.999,S2B_32SNF_20210925_1_L2A
2021-10-17,zaghouan,Zaghouan,north,0.2373,0.1609,-0.1346,10.02,3.4,0.966,S2A_32SNF_20211017_0_L2A
2021-11-14,zaghouan,Zaghouan,north,0.3340,0.1764,-0.0792,20.92,0.0,1.000,S2B_32SPF_20211114_1_L2A
2021-12-14,zaghouan,Zaghouan,north,0.3859,0.2005,-0.0320,35.47,0.0,1.000,S2B_32SNF_20211214_1_L2A
2017-03-02,bizerte,Bizerte,north,0.7301,0.2054,0.3036,91.56,0.1,0.983,S2A_32SNG_20170302_0_L2A
2017-04-14,bizerte,Bizerte,north,0.6753,0.2122,0.2682,86.37,0.2,0.998,S2A_32SNG_20170414_0_L2A
2017-05-04,bizerte,Bizerte,north,0.3908,0.1722,0.0403,51.16,0.3,0.997,S2A_32SNF_20170504_0_L2A
2017-06-20,bizerte,Bizerte,north,0.1897,0.0977,-0.1318,2.97,0.1,0.996,S2A_MSIL2A_20170620T100031_R122_T32SNG_20210210T002329
2017-07-05,bizerte,Bizerte,north,0.1890,0.0959,-0.1178,3.34,0.4,0.996,S2B_32SNG_20170705_0_L2A
2017-08-27,bizerte,Bizerte,north,0.1800,0.1062,-0.1410,4.25,0.5,0.995,S2B_32SNG_20170827_0_L2A
2017-09-06,bizerte,Bizerte,north,0.1671,0.1124,-0.1503,4.17,2.4,0.976,S2B_32SNG_20170906_0_L2A
2017-10-16,bizerte,Bizerte,north,0.2028,0.1162,-0.1880,4.59,0.2,0.998,S2B_32SNF_20171016_0_L2A
2017-11-22,bizerte,Bizerte,north,0.3723,0.2134,-0.0655,33.39,0.1,0.999,S2B_32SNF_20171122_0_L2A
2017-12-15,bizerte,Bizerte,north,0.4416,0.2283,-0.0081,43.16,0.4,0.996,S2B_32SNF_20171215_0_L2A
2018-01-24,bizerte,Bizerte,north,0.6714,0.1698,0.2663,92.61,22.1,0.779,S2B_32SNG_20180124_0_L2A
2018-02-05,bizerte,Bizerte,north,0.7081,0.1810,0.3126,93.55,3.2,0.968,S2A_MSIL2A_20180205T100211_R122_T32SNF_20201013T190308
2018-03-30,bizerte,Bizerte,north,0.7573,0.1826,0.3713,94.52,0.8,0.992,S2A_32SNG_20180330_0_L2A
2018-04-24,bizerte,Bizerte,north,0.6473,0.1864,0.2655,89.07,0.6,0.994,S2B_32SNG_20180424_0_L2A
2018-05-24,bizerte,Bizerte,north,0.3070,0.1513,-0.0810,18.31,1.9,0.981,S2B_32SNG_20180524_0_L2A
2018-06-10,bizerte,Bizerte,north,0.2229,0.1003,-0.1267,5.44,0.0,0.994,S2B_32SNG_20180610_1_L2A
2018-07-18,bizerte,Bizerte,north,0.1879,0.0904,-0.1212,2.71,0.0,1.000,S2A_32SNF_20180718_1_L2A
2018-08-12,bizerte,Bizerte,north,0.1917,0.1262,-0.2119,4.40,0.4,0.996,S2B_32SNG_20180812_0_L2A
2018-09-01,bizerte,Bizerte,north,0.1788,0.1128,-0.2176,2.95,0.0,1.000,S2B_32SNF_20180901_1_L2A
2018-10-26,bizerte,Bizerte,north,0.3065,0.1841,-0.0925,20.14,0.0,1.000,S2A_32SNF_20181026_1_L2A
2018-11-05,bizerte,Bizerte,north,0.3419,0.2048,-0.0356,29.74,0.1,0.999,S2A_32SNF_20181105_0_L2A
2018-12-27,bizerte,Bizerte,north,0.6044,0.2013,0.1564,74.81,0.1,0.999,S2B_32SNF_20181227_0_L2A
2019-01-16,bizerte,Bizerte,north,0.6567,0.1825,0.2160,85.95,0.1,0.981,S2B_32SNG_20190116_0_L2A
2019-02-10,bizerte,Bizerte,north,0.7286,0.1993,0.3201,92.10,0.2,0.980,S2A_32SNG_20190210_0_L2A
2019-03-30,bizerte,Bizerte,north,0.7363,0.2149,0.3593,91.33,0.0,1.000,S2B_32SNG_20190330_1_L2A
2019-04-06,bizerte,Bizerte,north,0.7102,0.2244,0.3264,89.08,0.0,1.000,S2B_32SNG_20190406_1_L2A
2019-05-24,bizerte,Bizerte,north,0.2924,0.1470,-0.0558,18.86,2.8,0.972,S2A_32SNG_20190524_0_L2A
2019-06-05,bizerte,Bizerte,north,0.2107,0.1019,-0.1608,4.58,0.0,1.000,S2B_32SNF_20190605_1_L2A
2019-07-25,bizerte,Bizerte,north,0.1696,0.0919,-0.1617,2.55,0.0,1.000,S2B_32SNF_20190725_1_L2A
2019-08-17,bizerte,Bizerte,north,0.1890,0.1121,-0.1481,3.62,0.0,1.000,S2B_32SNF_20190817_1_L2A
2019-09-28,bizerte,Bizerte,north,0.2134,0.1345,-0.1989,4.62,0.0,1.000,S2A_32SNF_20190928_1_L2A
2019-10-01,bizerte,Bizerte,north,0.2266,0.1310,-0.1877,5.28,0.0,1.000,S2A_32SNF_20191001_1_L2A
2019-11-02,bizerte,Bizerte,north,0.3082,0.1716,-0.1230,21.27,0.0,1.000,S2B_32SNF_20191102_1_L2A
2019-12-25,bizerte,Bizerte,north,0.5206,0.2319,0.0681,55.16,0.0,1.000,S2B_32SNF_20191225_1_L2A
2020-01-19,bizerte,Bizerte,north,0.6621,0.2111,0.2187,82.69,0.0,1.000,S2A_32SNF_20200119_1_L2A
2020-02-25,bizerte,Bizerte,north,0.6973,0.2267,0.2697,87.29,0.0,0.988,S2A_32SNG_20200225_1_L2A
2020-03-01,bizerte,Bizerte,north,0.6128,0.2160,0.2167,83.68,27.1,0.586,S2B_32SNF_20200301_0_L2A
2020-04-08,bizerte,Bizerte,north,0.7061,0.1892,0.3415,92.21,6.0,0.940,S2A_32SNG_20200408_0_L2A
2020-05-23,bizerte,Bizerte,north,0.2916,0.1221,-0.0711,14.92,0.0,1.000,S2B_32SNF_20200523_1_L2A
2020-06-24,bizerte,Bizerte,north,0.1987,0.0914,-0.1363,3.01,0.0,1.000,S2A_32SNG_20200624_1_L2A
2020-07-29,bizerte,Bizerte,north,0.1673,0.0759,-0.1501,1.64,0.0,1.000,S2B_32SNF_20200729_1_L2A
2020-08-28,bizerte,Bizerte,north,,,,,0.0,,S2B_32SNG_20200828_1_L2A
2020-09-17,bizerte,Bizerte,north,0.1756,0.0850,-0.2041,2.02,4.3,0.957,S2B_32SNF_20200917_1_L2A
2020-10-02,bizerte,Bizerte,north,0.2280,0.1306,-0.1832,5.84,0.0,1.000,S2A_32SNF_20201002_1_L2A
2020-11-26,bizerte,Bizerte,north,0.2877,0.1724,-0.1217,16.61,0.0,1.000,S2B_32SNG_20201126_1_L2A
2020-12-24,bizerte,Bizerte,north,0.4465,0.1961,0.0107,41.89,0.0,0.670,S2A_32SNG_20201224_3_L2A
